,Facility Name,City,Country,IATA_Code,ICAO_Code,Lat,Lng,Alt(Feet),Hours__from UTC,TimeZone,Type
222,Bou Chekif Airport,Tiaret,Algeria,TID,DAOB,35.34109879,1.4631500240000002,3245,1,Africa/Algiers,airport
223,Bou Sfer Airport,Bou Sfer,Algeria,\N,DAOE,35.73540115,-0.8053889870000001,187,1,Africa/Algiers,airport
224,Tindouf Airport,Tindouf,Algeria,TIN,DAOF,27.700399400000002,-8.167099953,1453,1,Africa/Algiers,airport
225,Ech Cheliff Airport,Ech-cheliff,Algeria,QAS,DAOI,36.21269989,1.331769943,463,1,Africa/Algiers,airport
226,Tafaraoui Airport,Oran,Algeria,TAF,DAOL,35.54240036,-0.532278001,367,1,Africa/Algiers,airport
227,Zenata – Messali El Hadj Airport,Tlemcen,Algeria,TLM,DAON,35.01670074,-1.4500000480000002,814,1,Africa/Algiers,airport
228,Es Senia Airport,Oran,Algeria,ORN,DAOO,35.62390137,-0.621182978,295,1,Africa/Algiers,airport
229,Sidi Bel Abbes Airport,Sidi Bel Abbes,Algeria,\N,DAOS,35.17179871,-0.593275011,1614,1,Africa/Algiers,airport
230,Ghriss Airport,Ghriss,Algeria,MUW,DAOV,35.20769882,0.147141993,1686,1,Africa/Algiers,airport
231,Touat Cheikh Sidi Mohamed Belkebir Airport,Adrar,Algeria,AZR,DAUA,27.83760071,-0.186414003,919,1,Africa/Algiers,airport
232,Biskra Airport,Biskra,Algeria,BSK,DAUB,34.79330063,5.738230228,289,1,Africa/Algiers,airport
233,El Golea Airport,El Golea,Algeria,ELG,DAUE,30.57130051,2.859590054,1306,1,Africa/Algiers,airport
234,Noumérat - Moufdi Zakaria Airport,Ghardaia,Algeria,GHA,DAUG,32.38410187,3.79411006,1512,1,Africa/Algiers,airport
235,Oued Irara Airport,Hassi Messaoud,Algeria,HME,DAUH,31.67300034,6.140439987000001,463,1,Africa/Algiers,airport
236,In Salah Airport,In Salah,Algeria,INZ,DAUI,27.25099945,2.512020111,896,1,Africa/Algiers,airport
237,Touggourt Sidi Madhi Airport,Touggourt,Algeria,TGR,DAUK,33.06779861,6.088669777000001,279,1,Africa/Algiers,airport
238,Laghouat Airport,Laghouat,Algeria,LOO,DAUL,33.76440048,2.928339958,2510,1,Africa/Algiers,airport
239,Timimoun Airport,Timimoun,Algeria,TMX,DAUT,29.237100599999998,0.27603301399999997,1027,1,Africa/Algiers,airport
240,Ain el Beida Airport,Ouargla,Algeria,OGX,DAUU,31.91720009,5.412779808,492,1,Africa/Algiers,airport
241,In Aménas Airport,Zarzaitine,Algeria,IAM,DAUZ,28.05150032,9.642910003999999,1847,1,Africa/Algiers,airport
242,Cadjehoun Airport,Cotonou,Benin,COO,DBBB,6.357230186000001,2.384350061,19,1,Africa/Porto-Novo,airport
243,Ouagadougou Airport,Ouagadougou,Burkina Faso,OUA,DFFD,12.35319996,-1.512420058,1037,0,Africa/Ouagadougou,airport
244,Bobo Dioulasso Airport,Bobo-dioulasso,Burkina Faso,BOY,DFOO,11.16009998,-4.33096981,1511,0,Africa/Ouagadougou,airport
245,Kotoka International Airport,Accra,Ghana,ACC,DGAA,5.6051898,-0.166786,205,0,Africa/Accra,airport
246,Tamale Airport,Tamale,Ghana,TML,DGLE,9.557189941,-0.8632140159999999,553,0,Africa/Accra,airport
247,Wa Airport,Wa,Ghana,\N,DGLW,10.08269978,-2.5076899530000003,1060,0,Africa/Accra,airport
248,Sunyani Airport,Sunyani,Ghana,NYI,DGSN,7.361830235,-2.328759909,1014,0,Africa/Accra,airport
249,Takoradi Airport,Takoradi,Ghana,TKD,DGTK,4.89605999,-1.7747600080000001,21,0,Africa/Accra,airport
250,Port Bouet Airport,Abidjan,Cote d'Ivoire,ABJ,DIAP,5.261390209,-3.926290035,21,0,Africa/Abidjan,airport
251,Bouaké Airport,Bouake,Cote d'Ivoire,BYK,DIBK,7.738800049,-5.07366991,1230,0,Africa/Abidjan,airport
252,Daloa Airport,Daloa,Cote d'Ivoire,DJO,DIDL,6.792809963,-6.473189831,823,0,Africa/Abidjan,airport
253,Korhogo Airport,Korhogo,Cote d'Ivoire,HGO,DIKO,9.387180328,-5.556660175,1214,0,Africa/Abidjan,airport
254,Man Airport,Man,Cote d'Ivoire,MJC,DIMN,7.272069931,-7.587359905,1089,0,Africa/Abidjan,airport
255,San Pedro Airport,San Pedro,Cote d'Ivoire,SPY,DISP,4.746719837,-6.660820007000001,26,0,Africa/Abidjan,airport
256,Yamoussoukro Airport,Yamoussoukro,Cote d'Ivoire,ASK,DIYO,6.9031701089999995,-5.365580082,699,0,Africa/Abidjan,airport
257,Nnamdi Azikiwe International Airport,Abuja,Nigeria,ABV,DNAA,9.006790161,7.263169765,1123,1,Africa/Lagos,airport
258,Akure Airport,Akure,Nigeria,AKR,DNAK,7.246739863999999,5.301010132,1100,1,Africa/Lagos,airport
259,Benin Airport,Benin,Nigeria,BNI,DNBE,6.316979885,5.599500179,258,1,Africa/Lagos,airport
260,Margaret Ekpo International Airport,Calabar,Nigeria,CBQ,DNCA,4.976019859,8.347200394,210,1,Africa/Lagos,airport
261,Akanu Ibiam International Airport,Enugu,Nigeria,ENU,DNEN,6.474269867,7.56196022,466,1,Africa/Lagos,airport
262,Gusau Airport,Gusau,Nigeria,QUS,DNGU,12.17169952,6.696109772000001,1520,1,Africa/Lagos,airport
263,Ibadan Airport,Ibadan,Nigeria,IBA,DNIB,7.362460136,3.978329897,725,1,Africa/Lagos,airport
264,Ilorin International Airport,Ilorin,Nigeria,ILR,DNIL,8.440210342,4.493919849,1126,1,Africa/Lagos,airport
265,Yakubu Gowon Airport,Jos,Nigeria,JOS,DNJO,9.639829636,8.869050026,4232,1,Africa/Lagos,airport
266,Kaduna Airport,Kaduna,Nigeria,KAD,DNKA,10.6960001,7.320109844,2073,1,Africa/Lagos,airport
267,Mallam Aminu International Airport,Kano,Nigeria,KAN,DNKN,12.04759979,8.524620056,1562,1,Africa/Lagos,airport
268,Maiduguri International Airport,Maiduguri,Nigeria,MIU,DNMA,11.85529995,13.08090019,1099,1,Africa/Lagos,airport
269,Makurdi Airport,Makurdi,Nigeria,MDI,DNMK,7.703879832999999,8.613940239,371,1,Africa/Lagos,airport
270,Murtala Muhammed International Airport,Lagos,Nigeria,LOS,DNMM,6.577370167000001,3.321160078,135,1,Africa/Lagos,airport
271,Minna Airport,Minna,Nigeria,MXJ,DNMN,9.652170181,6.462259769,834,1,Africa/Lagos,airport
272,Port Harcourt International Airport,Port Hartcourt,Nigeria,PHC,DNPO,5.015490055,6.949590206,87,1,Africa/Lagos,airport
273,Sadiq Abubakar III International Airport,Sokoto,Nigeria,SKO,DNSO,12.91629982,5.207190037,1010,1,Africa/Lagos,airport
274,Yola Airport,Yola,Nigeria,YOL,DNYO,9.25755024,12.43039989,599,1,Africa/Lagos,airport
275,Zaria Airport,Zaria,Nigeria,ZAR,DNZA,11.13020039,7.685810088999999,2170,1,Africa/Lagos,airport
276,Maradi Airport,Maradi,Niger,MFQ,DRRM,13.50249958,7.126749992000001,1240,1,Africa/Niamey,airport
277,Diori Hamani International Airport,Niamey,Niger,NIM,DRRN,13.48149967,2.183609962,732,1,Africa/Niamey,airport
278,Tahoua Airport,Tahoua,Niger,THZ,DRRT,14.8757,5.265359879,1266,1,Africa/Niamey,airport
279,Mano Dayak International Airport,Agadez,Niger,AJY,DRZA,16.9659996,8.000109672999999,1657,1,Africa/Niamey,airport
280,Dirkou Airport,Dirkou,Niger,\N,DRZD,18.96870041,12.86870003,1273,1,Africa/Niamey,airport
281,Diffa Airport,Diffa,Niger,\N,DRZF,13.37290001,12.6267004,994,1,Africa/Niamey,airport
282,Zinder Airport,Zinder,Niger,ZND,DRZR,13.77900028,8.98375988,1516,1,Africa/Niamey,airport
283,Monastir Habib Bourguiba International Airport,Monastir,Tunisia,MIR,DTMB,35.758098600000004,10.75469971,9,1,Africa/Tunis,airport
284,Tunis Carthage International Airport,Tunis,Tunisia,TUN,DTTA,36.85100174,10.22719955,22,1,Africa/Tunis,airport
285,Sidi Ahmed Air Base,Bizerte,Tunisia,\N,DTTB,37.24539948,9.791449547000001,20,1,Africa/Tunis,airport
286,Remada Air Base,Remada,Tunisia,\N,DTTD,32.30619812,10.38210011,1004,1,Africa/Tunis,airport
287,Gafsa Ksar International Airport,Gafsa,Tunisia,GAF,DTTF,34.42200089,8.822500229,1060,1,Africa/Tunis,airport
288,Gabès Matmata International Airport,Gabes,Tunisia,GAE,DTTG,33.87689972,10.10330009,26,1,Africa/Tunis,airport
289,Borj El Amri Airport,Bordj El Amri,Tunisia,\N,DTTI,36.72129822,9.943149567,110,1,Africa/Tunis,airport
290,Djerba Zarzis International Airport,Djerba,Tunisia,DJE,DTTJ,33.875,10.775500300000001,19,1,Africa/Tunis,airport
291,El Borma Airport,El Borma,Tunisia,EBM,DTTR,31.70429993,9.254619598,827,1,Africa/Tunis,airport
292,Sfax Thyna International Airport,Sfax,Tunisia,SFA,DTTX,34.7179985,10.69099998,85,1,Africa/Tunis,airport
293,Tozeur Nefta International Airport,Tozeur,Tunisia,TOE,DTTZ,33.93970108,8.110560417,287,1,Africa/Tunis,airport
294,Niamtougou International Airport,Niatougou,Togo,LRL,DXNG,9.76733017,1.091249943,1515,0,Africa/Lome,airport
295,Lomé-Tokoin Airport,Lome,Togo,LFW,DXXX,6.165609837000001,1.254510045,72,0,Africa/Lome,airport
296,Antwerp International Airport (Deurne),Antwerp,Belgium,ANR,EBAW,51.18939972,4.460279942,39,1,Europe/Brussels,airport
297,Beauvechain Air Base,Beauvechain,Belgium,\N,EBBE,50.75859833,4.768330097,370,1,Europe/Brussels,airport
298,Kleine Brogel Air Base,Kleine Brogel,Belgium,\N,EBBL,51.168301,5.47,200,1,Europe/Brussels,airport
299,Brussels Airport,Brussels,Belgium,BRU,EBBR,50.90140152,4.48443985,184,1,Europe/Brussels,airport
300,Jehonville Air Base,Bertrix,Belgium,\N,EBBX,49.89170074,5.223889828,1514,1,Europe/Brussels,airport
301,Brussels South Charleroi Airport,Charleroi,Belgium,CRL,EBCI,50.45920181,4.453820229,614,1,Europe/Brussels,airport
302,Chièvres Air Base,Chievres,Belgium,\N,EBCV,50.57580185,3.83100009,194,1,Europe/Brussels,airport
303,Koksijde Air Base,Koksijde,Belgium,\N,EBFN,51.09030151,2.652780056,20,1,Europe/Brussels,airport
304,Florennes Air Base,Florennes,Belgium,\N,EBFS,50.24330139,4.6458301539999995,935,1,Europe/Brussels,airport
305,Wevelgem Airport,Kortrijk-vevelgem,Belgium,QKT,EBKT,50.81719971,3.20472002,64,1,Europe/Brussels,airport
306,Liège Airport,Liege,Belgium,LGG,EBLG,50.63740158,5.443220139,659,1,Europe/Brussels,airport
307,Ostend-Bruges International Airport,Ostend,Belgium,OST,EBOS,51.19889832,2.862220049,13,1,Europe/Brussels,airport
308,Zutendaal Air Base,Zutendaal,Belgium,\N,EBSL,50.94749832,5.590559959,312,1,Europe/Brussels,airport
309,Limburg Regional Airport,Sint-truiden,Belgium,\N,EBST,50.79190063,5.20167017,246,1,Europe/Brussels,airport
310,Saint Hubert Air Base,St.-hubert,Belgium,\N,EBSU,50.03440094,5.440810204,1930,1,Europe/Brussels,airport
311,Ursel Air Base,Ursel,Belgium,\N,EBUL,51.14419937,3.47555995,95,1,Europe/Brussels,airport
312,Weelde Air Base,Weelde,Belgium,\N,EBWE,51.39479828,4.960189819,105,1,Europe/Brussels,airport
313,Oostmalle Air Base,Zoersel,Belgium,\N,EBZR,51.264702,4.75333,53,1,Europe/Brussels,airport
314,Bautzen Airport,Bautzen,Germany,\N,EDAB,51.19361115,14.51972198,568,1,Europe/Berlin,airport
315,Altenburg-Nobitz Airport,Altenburg,Germany,AOC,EDAC,50.98194504,12.50638866,640,1,Europe/Berlin,airport
316,Dessau Airport,Dessau,Germany,\N,EDAD,51.83169354,12.19096184,187,1,Europe/Berlin,airport
317,Eisenhüttenstadt Airport,Eisenhuettenstadt,Germany,\N,EDAE,52.195856,14.58753,144,1,Europe/Berlin,airport
318,Großenhain Airport,Suhl,Germany,\N,EDAK,51.30805588,13.5555563,417,1,Europe/Berlin,airport
319,Merseburg Airport,Muehlhausen,Germany,\N,EDAM,51.3630556,11.940833300000001,341,1,Europe/Berlin,airport
320,Halle-Oppin Airport,Halle,Germany,\N,EDAQ,51.552223,12.053889,348,1,Europe/Berlin,airport
321,Riesa-Göhlis Airport,Riesa,Germany,\N,EDAU,51.29360962,13.35611057,322,1,Europe/Berlin,airport
322,Rechlin-Lärz Airport,Rechlin-laerz,Germany,\N,EDAX,53.30638886,12.75222206,220,1,Europe/Berlin,airport
323,Strausberg Airport,Strausberg,Germany,\N,EDAY,52.58055496,13.91666698,262,1,Europe/Berlin,airport
324,Schönhagen Airport,Schoenhagen,Germany,\N,EDAZ,52.20360947,13.15638924,131,1,Europe/Berlin,airport
325,Barth Airport,Barth,Germany,BBH,EDBH,54.338253,12.710515,23,1,Europe/Berlin,airport
326,Jena-Schöngleina Airport,Jena,Germany,\N,EDBJ,50.91527939,11.71444416,1247,1,Europe/Berlin,airport
327,Kyritz Airport,Kyritz,Germany,\N,EDBK,52.91888809,12.42527771,131,1,Europe/Berlin,airport
328,"Magdeburg \City\"" Airport""",Magdeburg,Germany,\N,EDBM,52.073612,11.626389,259,1,Europe/Berlin,airport
329,Rothenburg/Görlitz Airport,Rothenburg/ol,Germany,\N,EDBR,51.36333466,14.94999981,518,1,Europe/Berlin,airport
330,Anklam Airport,Anklam,Germany,\N,EDCA,53.83277893,13.66861057,16,1,Europe/Berlin,airport
331,Cottbus-Drewitz Airport,Cottbus,Germany,\N,EDCD,51.889441999999995,14.531944000000001,272,1,Europe/Berlin,airport
332,Kamenz Airport,Kamenz,Germany,\N,EDCM,51.29694366,14.12749958,495,1,Europe/Berlin,airport
333,Berlin-Schönefeld International Airport,Berlin,Germany,SXF,EDDB,52.38000107,13.52250004,157,1,Europe/Berlin,airport
334,Dresden Airport,Dresden,Germany,DRS,EDDC,51.13280106,13.76720047,755,1,Europe/Berlin,airport
335,Erfurt Airport,Erfurt,Germany,ERF,EDDE,50.97980118,10.95810032,1036,1,Europe/Berlin,airport
336,Frankfurt am Main International Airport,Frankfurt,Germany,FRA,EDDF,50.033333299999995,8.5705556,364,1,Europe/Berlin,airport
337,Münster Osnabrück Airport,Munster,Germany,FMO,EDDG,52.13460159,7.6848301889999995,160,1,Europe/Berlin,airport
338,Hamburg Airport,Hamburg,Germany,HAM,EDDH,53.63040161,9.988229752,53,1,Europe/Berlin,airport
339,Berlin-Tempelhof International Airport,Berlin,Germany,THF,EDDI,52.47299957,13.40390015,167,1,Europe/Berlin,airport
340,Cologne Bonn Airport,Cologne,Germany,CGN,EDDK,50.86589813,7.142739773,302,1,Europe/Berlin,airport
341,Düsseldorf International Airport,Duesseldorf,Germany,DUS,EDDL,51.28950119,6.7667798999999995,147,1,Europe/Berlin,airport
342,Munich International Airport,Munich,Germany,MUC,EDDM,48.35380173,11.78610039,1487,1,Europe/Berlin,airport
343,Nuremberg Airport,Nuernberg,Germany,NUE,EDDN,49.498699,11.078055599999999,1046,1,Europe/Berlin,airport
344,Leipzig Halle Airport,Leipzig,Germany,LEJ,EDDP,51.423888899999994,12.236388900000001,465,1,Europe/Berlin,airport
345,Saarbrücken Airport,Saarbruecken,Germany,SCN,EDDR,49.21459961,7.109509945,1058,1,Europe/Berlin,airport
346,Stuttgart Airport,Stuttgart,Germany,STR,EDDS,48.68989944,9.221960068,1276,1,Europe/Berlin,airport
347,Berlin-Tegel International Airport,Berlin,Germany,TXL,EDDT,52.55970001,13.287699700000001,122,1,Europe/Berlin,airport
348,Hannover Airport,Hannover,Germany,HAJ,EDDV,52.46110153,9.685079575,183,1,Europe/Berlin,airport
349,Bremen Airport,Bremen,Germany,BRE,EDDW,53.04750061,8.786669731,14,1,Europe/Berlin,airport
350,Frankfurt-Egelsbach Airport,Egelsbach,Germany,QEF,EDFE,49.95999908,8.645833015,384,1,Europe/Berlin,airport
351,Frankfurt-Hahn Airport,Hahn,Germany,HHN,EDFH,49.94869995,7.26388979,1649,1,Europe/Berlin,airport
352,Mannheim-City Airport,Mannheim,Germany,MHG,EDFM,49.47305679,8.514166832,308,1,Europe/Berlin,airport
353,Allendorf/Eder Airport,Allendorf,Germany,\N,EDFQ,51.03499985,8.680832863,1158,1,Europe/Berlin,airport
354,Worms Airport,Worms,Germany,\N,EDFV,49.606945,8.368333,295,1,Europe/Berlin,airport
355,Mainz-Finthen Airport,Mainz,Germany,\N,EDFZ,49.967499,8.147222,525,1,Europe/Berlin,airport
356,Eisenach-Kindel Airport,Eisenach,Germany,\N,EDGE,50.991603999999995,10.47973,1112,1,Europe/Berlin,airport
357,Siegerland Airport,Siegerland,Germany,\N,EDGS,50.70769882,8.082969666,1966,1,Europe/Berlin,airport
358,Hamburg-Finkenwerder Airport,Hamburg,Germany,XFW,EDHI,53.53527832,9.83555603,23,1,Europe/Berlin,airport
359,Kiel-Holtenau Airport,Kiel,Germany,KEL,EDHK,54.37944412,10.14527798,102,1,Europe/Berlin,airport
360,Lübeck Blankensee Airport,Luebeck,Germany,LBC,EDHL,53.80540085,10.71920013,53,1,Europe/Berlin,airport
361,Flugplatz Dahlemer Binz,Dahlemer Binz,Germany,\N,EDKV,50.40555573,6.528889179,1896,1,Europe/Berlin,airport
362,Meinerzhagen Airport,Meinerzhagen,Germany,\N,EDKZ,51.09999847,7.599999905,1549,1,Europe/Berlin,airport
363,Arnsberg-Menden Airport,Arnsberg,Germany,ZCA,EDLA,51.48389053,7.898333073,794,1,Europe/Berlin,airport
364,Essen Mulheim Airport,Essen,Germany,ESS,EDLE,51.40230179,6.937329769,424,1,Europe/Berlin,airport
365,Bielefeld Airport,Bielefeld,Germany,\N,EDLI,51.96472168,8.544444084,433,1,Europe/Berlin,airport
366,Mönchengladbach Airport,Moenchengladbach,Germany,MGL,EDLN,51.23027802,6.504444122000001,125,1,Europe/Berlin,airport
367,Paderborn Lippstadt Airport,Paderborn,Germany,PAD,EDLP,51.61410141,8.616319656,699,1,Europe/Berlin,airport
368,Stadtlohn-Vreden Airport,Stadtlohn,Germany,\N,EDLS,51.99583435,6.840556145,157,1,Europe/Berlin,airport
369,Dortmund Airport,Dortmund,Germany,DTM,EDLW,51.51829910000001,7.612239838,425,1,Europe/Berlin,airport
370,Augsburg Airport,Augsburg,Germany,AGB,EDMA,48.425278000000006,10.931667,1516,1,Europe/Berlin,airport
371,Biberach a.d. Riß Airport,Biberach,Germany,\N,EDMB,48.11111069,9.762778282000001,1903,1,Europe/Berlin,airport
372,Eggenfelden Airport,Eggenfelden,Germany,\N,EDME,48.39611053,12.72361088,1342,1,Europe/Berlin,airport
373,Mindelheim-Mattsies Airport,Mindelheim,Germany,\N,EDMN,48.10694504,10.52499962,1857,1,Europe/Berlin,airport
374,Oberpfaffenhofen Airport,Oberpfaffenhofen,Germany,OBF,EDMO,48.08140182,11.28310013,1947,1,Europe/Berlin,airport
375,Straubing Airport,Straubing,Germany,RBM,EDMS,48.90083313,12.51666737,1047,1,Europe/Berlin,airport
376,Vilshofen Airport,Vilshofen,Germany,\N,EDMV,48.63499832,13.19555569,991,1,Europe/Berlin,airport
377,Leutkirch-Unterzeil Airport,Leutkirch,Germany,\N,EDNL,47.85889053,10.01416683,2100,1,Europe/Berlin,airport
378,Friedrichshafen Airport,Friedrichshafen,Germany,FDH,EDNY,47.67129898,9.511489868,1367,1,Europe/Berlin,airport
379,Schwerin Parchim Airport,Parchim,Germany,SZW,EDOP,53.426998,11.7834,166,1,Europe/Berlin,airport
380,Stendal-Borstel Airport,Stendal,Germany,ZSN,EDOV,52.62888718,11.81861115,184,1,Europe/Berlin,airport
381,Aalen-Heidenheim/Elchingen Airport,Aalen-heidenheim,Germany,\N,EDPA,48.77777863,10.26472187,1916,1,Europe/Berlin,airport
382,Bayreuth Airport,Bayreuth,Germany,BYU,EDQD,49.98500061,11.64000034,1601,1,Europe/Berlin,airport
383,Burg Feuerstein Airport,Burg Feuerstein,Germany,\N,EDQE,49.79416656,11.13361073,1673,1,Europe/Berlin,airport
384,Hof-Plauen Airport,Hof,Germany,HOQ,EDQM,50.28861237,11.85638905,1959,1,Europe/Berlin,airport
385,Haßfurt-Schweinfurt Airport,Hassfurt,Germany,\N,EDQT,50.01805496,10.52944374,719,1,Europe/Berlin,airport
386,Koblenz-Winningen Airport,Koblenz,Germany,ZNV,EDRK,50.32555771,7.528611183,640,1,Europe/Berlin,airport
387,Trier-Föhren Airport,Trier,Germany,ZQF,EDRT,49.86388779,6.787499905,666,1,Europe/Berlin,airport
388,Speyer Airport,Speyer,Germany,ZQC,EDRY,49.30472183,8.451389313,312,1,Europe/Berlin,airport
389,Zweibrücken Airport,Zweibruecken,Germany,ZQW,EDRZ,49.20940018,7.400559902,1132,1,Europe/Berlin,airport
390,Donaueschingen-Villingen Airport,Donaueschingen,Germany,ZQL,EDTD,47.97333145,8.522221565,2231,1,Europe/Berlin,airport
391,Freiburg i. Br. Airport,Freiburg,Germany,\N,EDTF,48.02277756,7.832499981000001,801,1,Europe/Berlin,airport
392,Mengen-Hohentengen Airport,Mengen,Germany,\N,EDTM,48.05389023,9.372777939,1818,1,Europe/Berlin,airport
393,Adolf Würth Airport,Schwaebisch Hall,Germany,\N,EDTY,49.11833191,9.783888817000001,1299,1,Europe/Berlin,airport
394,Finsterwalde/Schacksdorf Airport,Soest,Germany,\N,EDUS,51.607498,13.743610999999998,384,1,Europe/Berlin,airport
395,Braunschweig Wolfsburg Airport,Braunschweig,Germany,BWE,EDVE,52.319199,10.5561,295,1,Europe/Berlin,airport
396,Kassel-Calden Airport,Kassel,Germany,KSF,EDVK,51.417273,9.384967,820,1,Europe/Berlin,airport
397,Hildesheim Airport,Hildesheim,Germany,\N,EDVM,52.18138885,9.946389198,292,1,Europe/Berlin,airport
398,Bremerhaven Airport,Bremerhaven,Germany,BRV,EDWB,53.50694300000001,8.572778,10,1,Europe/Berlin,airport
399,Emden Airport,Emden,Germany,EME,EDWE,53.39110947,7.2274999620000004,3,1,Europe/Berlin,airport
400,Leer-Papenburg Airport,Leer,Germany,\N,EDWF,53.27194214,7.44166708,3,1,Europe/Berlin,airport
401,Wilhelmshaven-Mariensiel Airport,Wilhelmshaven,Germany,WVN,EDWI,53.50222015,8.052222252,16,1,Europe/Berlin,airport
402,Borkum Airport,Borkum,Germany,BMK,EDWR,53.59638977,6.709167003999999,3,1,Europe/Berlin,airport
403,Norderney Airport,Norderney,Germany,NRD,EDWY,53.70694351,7.230000018999999,7,1,Europe/Berlin,airport
404,Flensburg-Schäferhaus Airport,Flensburg,Germany,FLF,EDXF,54.7733345,9.378889083999999,131,1,Europe/Berlin,airport
405,Rendsburg-Schachtholm Airport,Rendsburg,Germany,\N,EDXR,54.22000122,9.599444389,23,1,Europe/Berlin,airport
406,Westerland Sylt Airport,Westerland,Germany,GWT,EDXW,54.91320038,8.340470314,51,1,Europe/Berlin,airport
407,Ämari Air Base,Armari Air Force Base,Estonia,\N,EEEI,59.26029968,24.20849991,65,2,Europe/Tallinn,airport
408,Kärdla Airport,Kardla,Estonia,KDL,EEKA,58.99079895,22.83069992,18,2,Europe/Tallinn,airport
409,Kuressaare Airport,Kuressaare,Estonia,URE,EEKE,58.22990036,22.5095005,14,2,Europe/Tallinn,airport
410,Pärnu Airport,Parnu,Estonia,EPU,EEPU,58.41899872,24.472799300000002,47,2,Europe/Tallinn,airport
411,Lennart Meri Tallinn Airport,Tallinn-ulemiste International,Estonia,TLL,EETN,59.41329956,24.83279991,131,2,Europe/Tallinn,airport
412,Tartu Airport,Tartu,Estonia,TAY,EETU,58.30749893,26.69039917,219,2,Europe/Tallinn,airport
